advertisement,city,community,distance,houseInfo,link,price,time,title
0,未来科技城,余杭未来科技城众安学君里,,--118.20㎡西南2室1厅2卫,/zufang/HZ2792018731570831360.html,,,整租·众安学君里 2室1厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城熙园,,--161.88㎡东南5室3厅1卫,/zufang/HZ2803650597964742656.html,,,整租·瑞城熙园 5室3厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城熙园,,--189.52㎡南北5室3厅4卫,/zufang/HZ2803668381872963584.html,,,整租·瑞城熙园 5室3厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城富力十号一期,,--47.10㎡北2室2厅0卫,/zufang/HZ2803808694646095872.html,,,整租·富力十号一期 2室2厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,,--192.00㎡南北4室2厅3卫,/zufang/HZ2738300245569454080.html,,,整租·富力西溪悦居溪区 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林金岸提香,,--217.00㎡南北5室2厅4卫,/zufang/HZ2672987118678319104.html,,,整租·金岸提香 5室2厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成未来海,,--89.00㎡东南3室2厅2卫,/zufang/HZ2673952107778293760.html,,,整租·融创金成未来海 3室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林白云深处,,--296.00㎡南5室2厅3卫,/zufang/HZ2774782191048335360.html,,,整租·白云深处 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林东海·闲湖城,,--200.00㎡南4室2厅3卫,/zufang/HZ2778244984976457728.html,,,整租·东海·闲湖城 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新明半岛,,--143.00㎡南3室2厅2卫,/zufang/HZ2791846792923725824.html,,,整租·新明半岛 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新都公寓,,--131.00㎡南3室2厅2卫,/zufang/HZ2792077263644917760.html,,,整租·新都公寓 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林华元玉榕庄,,--376.12㎡南4室1厅4卫,/zufang/HZ2683106350296473600.html,,,整租·华元玉榕庄 4室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--278.00㎡南北6室3厅3卫,/zufang/HZ2777482132716011520.html,,,整租·绿城桃源小镇 6室3厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城金地西溪风华,,--300.00㎡南4室2厅4卫,/zufang/HZ2825385253114216448.html,,,整租·金地西溪风华 4室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城华夏之心,,--51.72㎡东南1室1厅1卫,/zufang/HZ2816019783072890880.html,,,整租·华夏之心 1室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林新明半岛,,--89.27㎡南2室2厅1卫,/zufang/HZ2793450847319891968.html,,,整租·新明半岛 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城富力西溪悦居,,--139.00㎡南4室2厅2卫,/zufang/HZ2825914444213649408.html,,,整租·富力西溪悦居 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪泊岸,,--58.00㎡东南2室1厅1卫,/zufang/HZ2825531469353721856.html,,,整租·西溪泊岸 2室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林闲林山水紫薇苑,,--125.00㎡南3室1厅2卫,/zufang/HZ2685289657604259840.html,,,整租·闲林山水紫薇苑 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林佳兆业西溪璞园,6.449,--200.10㎡南北5室2厅3卫,/zufang/HZ2683832518846980096.html,4500,4天前维护,整租·佳兆业西溪璞园 5室2厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城禹航路,,--90.70㎡南2室1厅1卫,/zufang/HZ2825866566493536256.html,,,整租·禹航路 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林怡景花城,,--176.45㎡南6室2厅3卫,/zufang/HZ2778826487753605120.html,,,整租·怡景花城 6室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--89.00㎡南2室1厅1卫,/zufang/HZ2794156654512578560.html,,,整租·绿城桃源小镇品霞苑 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--48.00㎡北2室1厅1卫,/zufang/HZ2826044922065592320.html,5000,2天前维护,整租·欧美金融城 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成西溪海,,--138.00㎡西4室2厅1卫,/zufang/HZ2794783684933459968.html,,,整租·融创金成西溪海 4室2厅 西,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新时代城市家园,,--93.00㎡南2室1厅1卫,/zufang/HZ2789886599344177152.html,,,整租·新时代城市家园 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--89.00㎡东南2室2厅1卫,/zufang/HZ2789820037417418752.html,,,整租·绿城桃源小镇 2室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林闲林山水丹枫苑,,--240.88㎡南5室2厅3卫,/zufang/HZ2789832702269341696.html,,,整租·闲林山水丹枫苑 5室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--91.96㎡南3室2厅2卫,/zufang/HZ2733328456875524096.html,,,整租·绿城桃源小镇 3室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城鼎创财富中心,2.282,--53.09㎡西2室1厅1卫,/zufang/HZ2816668535684866048.html,5000,5天前维护,整租·鼎创财富中心 2室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林东海·闲湖城,,--280.85㎡南5室2厅4卫,/zufang/HZ2733902513354055680.html,,,整租·东海·闲湖城 5室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林岸上蓝山,,--120.00㎡南北3室2厅2卫,/zufang/HZ2791425980239970304.html,,,整租·岸上蓝山 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城北大资源未名府,,--110.00㎡南3室2厅2卫,/zufang/HZ2816542110260396032.html,,,整租·北大资源未名府 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城华夏四季,,--128.27㎡南4室1厅2卫,/zufang/HZ2826120444434980864.html,,,整租·华夏四季 4室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--130.00㎡南4室2厅2卫,/zufang/HZ2826100232738045952.html,8000,1天前维护,整租·欧美金融城 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城融创金成英特学府,,--89.00㎡南北3室2厅2卫,/zufang/HZ2826104069855117312.html,,,整租·融创金成英特学府 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪蓝海,,--63.00㎡东1室1厅1卫,/zufang/HZ2826636313325731840.html,,,整租·西溪蓝海 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城锦绣时代中心,,--93.44㎡南2室2厅1卫,/zufang/HZ2816766140779872256.html,,,整租·锦绣时代中心 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--240.00㎡南5室2厅2卫,/zufang/HZ2816688848011001856.html,,,整租·瑞城温莎郡 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城福田花园,,--115.00㎡南3室2厅1卫,/zufang/HZ2817314708305223680.html,,,整租·福田花园 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城万通时尚公馆,,--89.00㎡南3室2厅1卫,/zufang/HZ2817254938516652032.html,,,整租·万通时尚公馆 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林佳兆业西溪璞园,6.449,--89.04㎡南3室2厅1卫,/zufang/HZ2802789868281790464.html,4500,2天前维护,整租·佳兆业西溪璞园 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新西湖小镇,,--10.00㎡南5室1厅4卫,/zufang/HZ2802732296032231424.html,,,合租·新西湖小镇 5居室 南卧,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城青枫墅园三期,,--133.00㎡南北4室2厅2卫,/zufang/HZ2750689966718713856.html,,,整租·青枫墅园三期 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城苕溪南湖人家,,--80.19㎡南北2室2厅1卫,/zufang/HZ2799890944101720064.html,,,整租·苕溪南湖人家 2室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇,5.954,--89.96㎡南北3室1厅1卫,/zufang/HZ2734749949979279360.html,2400,2天前维护,整租·绿城桃源小镇 3室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--130.00㎡东4室2厅2卫,/zufang/HZ2733996796216360960.html,,,整租·绿城桃源小镇 4室2厅 东,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林爵士风情花园,,--121.55㎡南西南3室2厅2卫,/zufang/HZ2791326371182551040.html,,,整租·爵士风情花园 3室2厅 南/西南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城西溪蓝海,,--89.00㎡西南3室2厅1卫,/zufang/HZ2754260913518551040.html,,,整租·西溪蓝海 3室2厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林赞成乐山红叶,,--133.74㎡南2室1厅1卫,/zufang/HZ2734785006576091136.html,,,整租·赞成乐山红叶 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林竹海水韵,4.235,--220.00㎡东南5室2厅3卫,/zufang/HZ2736833530939318272.html,9000,1天前维护,整租·竹海水韵 5室2厅 东/南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城圆乡名筑,,--87.90㎡南4室2厅2卫,/zufang/HZ2755064857283280896.html,,,整租·圆乡名筑 4室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖果岭,,--135.98㎡东南3室2厅2卫,/zufang/HZ2800644421950390272.html,,,整租·新湖果岭 3室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城盛奥西溪铭座,,--59.00㎡东南1室1厅1卫,/zufang/HZ2801240794500448256.html,,,整租·盛奥西溪铭座 1室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖果岭,,--136.00㎡南3室1厅1卫,/zufang/HZ2801305998411694080.html,,,整租·新湖果岭 3室1厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城湖山帝景湾,,--89.50㎡南2室2厅1卫,/zufang/HZ2757931450996367360.html,,,整租·湖山帝景湾 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成西溪海,3.296,--309.86㎡南北5室2厅3卫,/zufang/HZ2804360012762726400.html,8000,4天前维护,整租·融创金成西溪海 5室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城仓溢景苑,,--82.00㎡南2室2厅1卫,/zufang/HZ2810694423485628416.html,,,整租·仓溢景苑 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城青枫墅园,,--238.00㎡南7室2厅2卫,/zufang/HZ2811473009872224256.html,,,整租·青枫墅园 7室2厅 复式 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城北大资源未名府,,--42.52㎡北1室0厅1卫,/zufang/HZ2811544038724083712.html,,,整租·北大资源未名府 1室0厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇,,--88.00㎡南北3室2厅2卫,/zufang/HZ2793486308759584768.html,,,整租·绿城桃源小镇 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林赞成乐山红叶,,--89.00㎡东2室2厅1卫,/zufang/HZ2804145819388231680.html,,,整租·赞成乐山红叶 2室2厅 东,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林竹海水韵,,--122.70㎡南4室2厅2卫,/zufang/HZ2804360852915101696.html,,,整租·竹海水韵 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林华元玉榕庄,,--295.00㎡南5室2厅3卫,/zufang/HZ2739833056474447872.html,,,整租·华元玉榕庄 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城欧美金融城,,--25.00㎡南4室1厅3卫,/zufang/HZ2811696224967860224.html,,,合租·欧美金融城 4居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城鼎创财富中心,2.282,--53.00㎡西2室2厅2卫,/zufang/HZ2812214867032023040.html,5000,5天前维护,整租·鼎创财富中心 2室2厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成未来海,,--95.00㎡南西南北3室2厅2卫,/zufang/HZ2739780377769156608.html,,,整租·融创金成未来海 3室2厅 南/西南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城盛奥西溪铭座,,--41.00㎡南1室0厅1卫,/zufang/HZ2802387219787292672.html,,,整租·盛奥西溪铭座 1室0厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城华夏之心,,--89.00㎡南3室1厅1卫,/zufang/HZ2802224159130648576.html,,,整租·华夏之心 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林南湖大厦,,--46.00㎡北1室1厅1卫,/zufang/HZ2794980648543600640.html,,,整租·南湖大厦 1室1厅 北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城合景映月台,2.743,--120.00㎡南北4室2厅2卫,/zufang/HZ2802147131190673408.html,7500,今天维护,整租·合景映月台 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城中园花苑,,--90.00㎡南2室2厅1卫,/zufang/HZ2761497594630258688.html,,,整租·中园花苑 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城苕溪南湖人家,,--90.09㎡南3室2厅1卫,/zufang/HZ2759982167319642112.html,,,整租·苕溪南湖人家 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城中南樾府,,--89.07㎡南3室2厅2卫,/zufang/HZ2802157999110488064.html,,,整租·中南樾府 3室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪永乐城,,--108.00㎡南西4室2厅2卫,/zufang/HZ2802719969190879232.html,,,整租·西溪永乐城 4室2厅 南/西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城中南未来里,,--68.59㎡东南3室2厅2卫,/zufang/HZ2803490437476917248.html,,,整租·中南未来里 3室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林雅居乐国际花园,,--127.17㎡东南4室2厅1卫,/zufang/HZ2820850376595472384.html,,,整租·雅居乐国际花园 4室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林林溪闲庭,,--126.23㎡南北3室2厅2卫,/zufang/HZ2790603874099544064.html,,,整租·林溪闲庭 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城飞鸟客,,--38.00㎡东1室1厅1卫,/zufang/HZ2802962656267337728.html,,,整租·飞鸟客 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西城时代家园,,--116.00㎡南北3室2厅2卫,/zufang/HZ2802877861567143936.html,,,整租·西城时代家园 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林盛世嘉园,,--98.00㎡南2室2厅1卫,/zufang/HZ2805772608690733056.html,,,整租·盛世嘉园 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林佳兆业西溪璞园,,--191.19㎡南5室3厅5卫,/zufang/HZ2805728631480401920.html,,,整租·佳兆业西溪璞园 5室3厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林岸上蓝山,,--91.00㎡南北2室2厅2卫,/zufang/HZ2806349425876934656.html,,,整租·岸上蓝山 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城豪波西溪润景,,--107.80㎡东未知室1厅0卫,/zufang/HZ2775377758048485376.html,,,整租·豪波西溪润景 0室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城众安学君里,,--118.00㎡南3室1厅1卫,/zufang/HZ2775232040897871872.html,,,整租·众安学君里 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城兴隆小区,,--116.00㎡南北3室3厅1卫,/zufang/HZ2560045550645026816.html,,,整租·兴隆小区 3室3厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,,--192.00㎡西南4室2厅2卫,/zufang/HZ2597655783822852096.html,,,整租·富力西溪悦居溪区 4室2厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城大华海派风范,,--89.31㎡东南4室2厅2卫,/zufang/HZ2588307540282712064.html,,,整租·大华海派风范 4室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖菲林山,,--118.00㎡东南4室2厅2卫,/zufang/HZ2778826392996429824.html,,,整租·新湖菲林山 4室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇,,--333.50㎡东南西南5室2厅5卫,/zufang/HZ2807812077266141184.html,,,整租·绿城桃源小镇 5室2厅 东南/西南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成西溪海,,--89.00㎡东3室2厅1卫,/zufang/HZ2822415081256517632.html,,,整租·融创金成西溪海 3室2厅 东,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城西溪永乐城,1.865,--107.00㎡南4室2厅2卫,/zufang/HZ2779102759713521664.html,7000,1天前维护,整租·西溪永乐城 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城创客空间大厦,,--99.22㎡南北4室2厅2卫,/zufang/HZ2610088880502226944.html,,,整租·创客空间大厦 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林赞成乐山红叶,,--90.00㎡南西南3室2厅1卫,/zufang/HZ2822529448325693440.html,,,整租·赞成乐山红叶 3室2厅 南/西南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林海伦堡棠锦,,--134.00㎡南3室2厅2卫,/zufang/HZ2822442757832835072.html,,,整租·海伦堡棠锦 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新明半岛,,--85.42㎡南北2室1厅1卫,/zufang/HZ2822469582756265984.html,,,整租·新明半岛 2室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城融创金成英特学府,,--89.40㎡南3室2厅2卫,/zufang/HZ2602803899949645824.html,,,整租·融创金成英特学府 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖果岭,,--138.00㎡南北4室2厅2卫,/zufang/HZ2610066954912014336.html,,,整租·新湖果岭 4室2厅 复式 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇,,--450.00㎡南6室3厅6卫,/zufang/HZ2825891449923436544.html,,,整租·绿城桃源小镇 6室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成西溪海,,--131.00㎡西3室2厅2卫,/zufang/HZ2809507807798231040.html,,,整租·融创金成西溪海 3室2厅 西,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃花源,5.067,--83.34㎡南2室1厅1卫,/zufang/HZ2808005765922045952.html,2000,2天前维护,整租·绿城桃花源 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城合景映月台,,--89.42㎡南北3室2厅2卫,/zufang/HZ2781003191624400896.html,,,整租·合景映月台 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城禹航路,,--89.00㎡南3室2厅1卫,/zufang/HZ2780448364007784448.html,,,整租·禹航路 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇,,--87.19㎡南北2室2厅1卫,/zufang/HZ2808741835285987328.html,,,整租·绿城桃源小镇 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城中新大厦,2.345,--86.75㎡西1室1厅1卫,/zufang/HZ2616610819990880256.html,6800,6天前维护,整租·中新大厦 1室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城方汇花苑,,--140.34㎡南3室2厅2卫,/zufang/HZ2794153094194675712.html,,,整租·方汇花苑 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城恒腾悦湖花苑,,--89.23㎡南3室2厅2卫,/zufang/HZ2779781475594412032.html,,,整租·恒腾悦湖花苑 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城复地上城,,--89.00㎡南3室1厅1卫,/zufang/HZ2796167442219671552.html,,,整租·复地上城 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城大华海派风范,,--89.00㎡南4室2厅2卫,/zufang/HZ2795837646453620736.html,,,整租·大华海派风范 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林南湖大厦,5.986,--46.02㎡西南1室0厅1卫,/zufang/HZ2505158571999117312.html,2500,今天维护,整租·南湖大厦 1室0厅 西南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林爵士风情花园,4.459,--223.71㎡南5室2厅3卫,/zufang/HZ2500617429005377536.html,5000,1天前维护,整租·爵士风情花园 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林华门清水湾,,--326.10㎡南5室2厅3卫,/zufang/HZ2489768426290290688.html,,,整租·华门清水湾 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--89.00㎡东南3室2厅1卫,/zufang/HZ2495409315775782912.html,,,整租·绿城桃源小镇品霞苑 3室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城青枫墅园,,--183.52㎡南5室3厅3卫,/zufang/HZ2781880685588660224.html,,,整租·青枫墅园 5室3厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃花源,,--446.97㎡南6室4厅4卫,/zufang/HZ2529687377471864832.html,,,整租·绿城桃花源 6室4厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新南湖绿苑,,--150.00㎡南3室2厅2卫,/zufang/HZ2522522027647582208.html,,,整租·新南湖绿苑 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林白云深处,,--261.55㎡南5室3厅3卫,/zufang/HZ2528323429112233984.html,,,整租·白云深处 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城青枫墅园,,--235.45㎡东东南5室2厅4卫,/zufang/HZ2781991972125286400.html,,,整租·青枫墅园 5室2厅 东/东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林竹海水韵,,--300.00㎡南北5室2厅3卫,/zufang/HZ2752203349246869504.html,,,整租·竹海水韵 5室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林怡景花城,,--229.00㎡南5室3厅3卫,/zufang/HZ2770334504932614144.html,,,整租·怡景花城 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城庭院深深,,--138.00㎡东东南3室2厅2卫,/zufang/HZ2817369602013528064.html,,,整租·庭院深深 3室2厅 东/东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪蓝海,,--38.00㎡东1室0厅1卫,/zufang/HZ2817446538576396288.html,,,整租·西溪蓝海 1室0厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城青枫墅园三期,,--89.00㎡南3室1厅1卫,/zufang/HZ2817452734990008320.html,,,整租·青枫墅园三期 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪蓝海,,--66.44㎡西南1室1厅1卫,/zufang/HZ2811388279520231424.html,,,整租·西溪蓝海 1室1厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西城时代家园,,--127.08㎡东东南南西北3室2厅2卫,/zufang/HZ2817908841407594496.html,,,整租·西城时代家园 3室2厅 东/东南/南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城创客空间大厦,,--99.00㎡东南5室2厅2卫,/zufang/HZ2782660220877275136.html,,,整租·创客空间大厦 5室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城中新大厦,,--50.23㎡南2室2厅1卫,/zufang/HZ2783224015656067072.html,,,整租·中新大厦 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,,--25.00㎡西4室1厅3卫,/zufang/HZ2811698796906954752.html,,,合租·欧美金融城 4居室 西卧,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城南门公寓,,--15.00㎡北8室0厅8卫,/zufang/HZ2812131405113597952.html,,,合租·南门公寓 8居室 北卧,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城同城印象花苑东区,,--134.00㎡南北3室2厅1卫,/zufang/HZ2818156184975187968.html,,,整租·同城印象花苑东区 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
