advertisement,city,community,distance,houseInfo,link,position,price,time,title,url
0,未来科技城,余杭未来科技城保亿丽景山,,--89.00㎡南3室2厅1卫,/zufang/HZ2823781993857425408.html,302,3800,,整租·保亿丽景山3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林绿城桃源小镇,,--118.00㎡南北4室1厅2卫,/zufang/HZ2788941524992802816.html,302,2300,,整租·绿城桃源小镇4室1厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城合景叠彩园,,--87.93㎡南3室1厅2卫,/zufang/HZ2825155190565642240.html,302,6900,,整租·合景叠彩园3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林绿城桃源小镇,,--90.00㎡南2室2厅1卫,/zufang/HZ2827604175012241408.html,302,4000,,整租·绿城桃源小镇2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城欧美金融城,,--72.22㎡南2室1厅1卫,/zufang/HZ2807312539711709184.html,302,6800,,整租·欧美金融城2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林融创金成江南府,,--136.00㎡南3室2厅2卫,/zufang/HZ2687641677056704512.html,302,5200,,整租·融创金成江南府3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城合景叠彩园,,--85.00㎡南3室2厅2卫,/zufang/HZ2820174416724901888.html,302,7000,,整租·合景叠彩园3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林新明半岛,,--244.19㎡南6室3厅4卫,/zufang/HZ2795060629373714432.html,302,19999,,整租·新明半岛6室3厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城豪波西溪润景,,--51.68㎡西2室1厅1卫,/zufang/HZ2826816938880008192.html,302,4200,,整租·豪波西溪润景2室1厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林绿城桃源小镇,,--309.00㎡南5室2厅5卫,/zufang/HZ2760150093687422976.html,302,6000,,整租·绿城桃源小镇5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城西溪永乐城,,--50.39㎡北1室1厅1卫,/zufang/HZ2784959800759828480.html,302,3800,,整租·西溪永乐城1室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林新西湖小镇,,--73.00㎡南2室2厅1卫,/zufang/HZ2748610339804553216.html,302,1500,,整租·新西湖小镇2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,,--145.00㎡东南西北4室2厅3卫,/zufang/HZ2731906423302144000.html,302,6000,,整租·青枫墅园二期-鹭语阁排屋4室2厅东南/西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林华元玉榕庄,,--297.00㎡南4室3厅4卫,/zufang/HZ2609307088819855360.html,302,4800,,整租·华元玉榕庄4室3厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城西溪蓝海,,--46.00㎡北2室1厅1卫,/zufang/HZ2810894259816251392.html,302,3600,,整租·西溪蓝海2室1厅LOFT北,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林荆山翠谷,,--174.50㎡西南4室2厅2卫,/zufang/HZ2812300328987262976.html,302,4000,,整租·荆山翠谷4室2厅西南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城欧美金融城,,--46.56㎡北2室1厅1卫,/zufang/HZ2609974113724268544.html,302,4500,,整租·欧美金融城2室1厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林爵士风情花园,,--120.50㎡南3室2厅2卫,/zufang/HZ2734803576085299200.html,302,3600,,整租·爵士风情花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城西溪永乐城,,--44.00㎡北1室0厅1卫,/zufang/HZ2778814587531960320.html,302,3500,,整租·西溪永乐城1室0厅北,https://hz.lianjia.com/zufang/weilaikejicheng/pg40/
0,闲林,余杭闲林融创金成未来海,,--129.00㎡南4室2厅2卫,/zufang/HZ2627361747816169472.html,302,4500,,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城欧美金融城,,--89.00㎡南3室2厅1卫,/zufang/HZ2820200656021749760.html,302,6500,,整租·欧美金融城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林赞成乐山红叶,,--248.00㎡西南4室2厅2卫,/zufang/HZ2812334084855177216.html,302,8000,,整租·赞成乐山红叶4室2厅西南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城中南樾府,,--89.00㎡南3室2厅2卫,/zufang/HZ2691168097612087296.html,302,5600,,整租·中南樾府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林东海·闲湖城,,--277.48㎡南5室2厅3卫,/zufang/HZ2700620597490360320.html,302,9000,,整租·东海·闲湖城5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城山西园路,,--52.00㎡南2室2厅1卫,/zufang/HZ2700667481730850816.html,302,2400,,整租·山西园路2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林怡景花城流霞苑,,--184.00㎡南4室2厅2卫,/zufang/HZ2739920295631519744.html,302,2600,,整租·怡景花城流霞苑4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城众安学君里,,--89.00㎡南3室2厅1卫,/zufang/HZ2806514810286776320.html,302,3300,,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--88.38㎡南3室2厅1卫,/zufang/HZ2647786461755621376.html,302,2000,,整租·绿城桃源小镇品霞苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城西房余杭公馆,,--89.00㎡南3室1厅2卫,/zufang/HZ2821161589204590592.html,302,4800,,整租·西房余杭公馆3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林爵士风情花园,,--122.00㎡南北3室2厅2卫,/zufang/HZ2786920129748287488.html,302,3500,,整租·爵士风情花园3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城合景天峻,,--124.00㎡南北4室2厅2卫,/zufang/HZ2780969877501394944.html,302,6500,,整租·合景天峻4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林东海·闲湖城,,--89.00㎡南3室2厅1卫,/zufang/HZ2760620538509664256.html,302,3800,,整租·东海·闲湖城3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城大华海派风范,,--89.52㎡南4室2厅2卫,/zufang/HZ2765059348958298112.html,302,8000,,整租·大华海派风范4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林竹海水韵竹邻间,,--132.00㎡南北3室2厅2卫,/zufang/HZ2813025347182788608.html,302,4000,,整租·竹海水韵竹邻间3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城庭院深深,,--101.35㎡南2室2厅1卫,/zufang/HZ2796430041301655552.html,302,3200,,整租·庭院深深2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--89.00㎡南3室1厅1卫,/zufang/HZ2549937721284509696.html,302,1500,,整租·绿城桃源小镇品霞苑3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城金都西花庭,,--120.08㎡南3室2厅2卫,/zufang/HZ2817957302739673088.html,302,5300,,整租·金都西花庭3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林南湖大厦,,--46.02㎡南1室1厅0卫,/zufang/HZ2658608742652198912.html,302,1900,,整租·南湖大厦1室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,,--190.99㎡南北4室2厅3卫,/zufang/HZ2787075163018240000.html,302,15000,,整租·富力西溪悦居溪区4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林润和西溪郡,,--86.18㎡南北2室2厅1卫,/zufang/HZ2828101224187314176.html,302,3600,,整租·润和西溪郡2室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城融创金成英特学府,,--123.00㎡南4室2厅2卫,/zufang/HZ2809500886290661376.html,302,4800,,整租·融创金成英特学府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林闲林山水海棠苑,,--12.00㎡北2室1厅1卫,/zufang/HZ2820321649059176448.html,302,1100,,合租·闲林山水海棠苑2居室北卧,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城华夏四季,,--139.31㎡西4室2厅2卫,/zufang/HZ2810195762103984128.html,302,9500,,整租·华夏四季4室2厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林恒厚阳光城,,--89.00㎡南3室2厅1卫,/zufang/HZ2825220860665929728.html,302,3300,,整租·恒厚阳光城3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,,--95.00㎡南3室2厅1卫,/zufang/HZ2736922679453163520.html,302,6200,,整租·奥克斯时代未来之城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林佳兆业西溪璞园,,--89.50㎡南3室1厅1卫,/zufang/HZ2817381336611037184.html,302,4500,,整租·佳兆业西溪璞园3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城欣龙华府公寓,,--102.00㎡南3室1厅2卫,/zufang/HZ2823977284795367424.html,302,3300,,整租·欣龙华府公寓3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林爵士风情花园,,--89.00㎡南3室2厅1卫,/zufang/HZ2801306105878151168.html,302,3200,,整租·爵士风情花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城青枫墅园,,--88.00㎡南2室1厅1卫,/zufang/HZ2813817037011828736.html,302,5000,,整租·青枫墅园2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林融创金成西溪海,,--86.29㎡南3室2厅1卫,/zufang/HZ2802299033363169280.html,302,4200,,整租·融创金成西溪海3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城中南樾府,,--89.00㎡南3室2厅2卫,/zufang/HZ2802715476512751616.html,302,6296,,整租·中南樾府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林东海闲湖城印象加州,,--87.86㎡南北3室2厅2卫,/zufang/HZ2809553726241775616.html,302,4200,,整租·东海闲湖城印象加州3室2厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城同城印象花苑西区,,--160.83㎡南4室2厅2卫,/zufang/HZ2808038089241665536.html,302,4200,,整租·同城印象花苑西区4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林东海·闲湖城,,--117.00㎡南3室2厅2卫,/zufang/HZ2801975485641801728.html,302,3200,,整租·东海·闲湖城3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城大华海派风范,,--89.00㎡南4室2厅1卫,/zufang/HZ2811413362850660352.html,302,5300,,整租·大华海派风范4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林融创金成西溪海,,--127.56㎡南4室2厅2卫,/zufang/HZ2828087554967085056.html,302,3800,,整租·融创金成西溪海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城佳源未来府,,--81.00㎡南2室1厅1卫,/zufang/HZ2825200176153763840.html,302,3200,,整租·佳源未来府2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林绿城桃源小镇,,--136.51㎡南4室2厅2卫,/zufang/HZ2735341075488587776.html,302,3500,,整租·绿城桃源小镇4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城西园·凤兴花园,,--111.72㎡南3室2厅2卫,/zufang/HZ2826647420723798016.html,302,3500,,整租·西园·凤兴花园3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林新西湖小镇,,--89.00㎡南3室2厅1卫,/zufang/HZ2803032738918580224.html,302,3800,,整租·新西湖小镇3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城南安,,--101.00㎡南3室1厅2卫,/zufang/HZ2825360167108091904.html,302,3000,,整租·南安3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林新西湖小镇,,--79.00㎡南2室2厅1卫,/zufang/HZ2826110772286070784.html,302,2500,,整租·新西湖小镇2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城复地上城,,--113.42㎡南北3室2厅2卫,/zufang/HZ2812231592607752192.html,302,4200,,整租·复地上城3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林绿城桃源小镇,,--148.00㎡南西4室2厅3卫,/zufang/HZ2697753071735816192.html,302,3500,,整租·绿城桃源小镇4室2厅南/西,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城华夏之心,,--61.04㎡西1室1厅1卫,/zufang/HZ2795756549056757760.html,302,4800,,整租·华夏之心1室1厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林融创金成未来海,,--138.00㎡南4室2厅2卫,/zufang/HZ2792694426864975872.html,302,5500,,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城复地上城,,--137.81㎡南3室2厅1卫,/zufang/HZ2821645922868936704.html,302,5500,,整租·复地上城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林竹海水韵,,--86.72㎡南2室2厅1卫,/zufang/HZ2677497498313949184.html,302,2700,,整租·竹海水韵2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城众安学君里,,--89.45㎡南3室2厅1卫,/zufang/HZ2811375609031163904.html,302,3100,,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林融创金成江南府,,--89.80㎡南3室2厅2卫,/zufang/HZ2807850595649077248.html,302,4300,,整租·融创金成江南府3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城众安学君里,,--89.52㎡东南南3室2厅1卫,/zufang/HZ2790732888868659200.html,302,3800,,整租·众安学君里3室2厅东南/南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林十里风荷,,--142.00㎡南5室2厅3卫,/zufang/HZ2766685949005414400.html,302,7000,,整租·十里风荷5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城复地上城,,--89.00㎡南北3室2厅1卫,/zufang/HZ2810235330966323200.html,302,3500,,整租·复地上城3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林新明半岛,,--165.00㎡东南南4室2厅2卫,/zufang/HZ2798745919469142016.html,302,4550,,整租·新明半岛4室2厅东南/南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城众安学君里,,--89.56㎡南2室2厅1卫,/zufang/HZ2802228533144068096.html,302,3200,,整租·众安学君里2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林爵士风情花园,,--134.19㎡南3室2厅2卫,/zufang/HZ2823983408940580864.html,302,3500,,整租·爵士风情花园3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城新湖菲林山,,--89.00㎡南北3室2厅2卫,/zufang/HZ2827414634314088448.html,302,4800,,整租·新湖菲林山3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林新南湖绿苑,,--101.00㎡南3室2厅2卫,/zufang/HZ2822502788422959104.html,302,2100,,整租·新南湖绿苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城西溪美岸,,--40.00㎡南1室1厅1卫,/zufang/HZ2691128015425388544.html,302,2900,,整租·西溪美岸1室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg41/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--125.00㎡南西4室2厅2卫,/zufang/HZ2812219409907580928.html,302,1600,,整租·绿城桃源小镇品霞苑4室2厅南/西,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城青枫墅园,,--30.00㎡南3室3厅3卫,/zufang/HZ2805668537178800128.html,302,1800,,合租·青枫墅园3居室南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林东海·闲湖城,,--200.00㎡南4室2厅2卫,/zufang/HZ2570382543371649024.html,302,4500,,整租·东海·闲湖城4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城融创金成英特学府,,--117.00㎡西3室2厅2卫,/zufang/HZ2808488554572300288.html,302,5000,,整租·融创金成英特学府3室2厅西,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林盛世嘉园,,--36.75㎡北1室1厅1卫,/zufang/HZ2822261865001271296.html,302,2100,,整租·盛世嘉园1室1厅北,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城万通时尚公馆,,--89.35㎡南北3室2厅1卫,/zufang/HZ2809553557219713024.html,302,6000,,整租·万通时尚公馆3室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林盛世嘉园,,--41.00㎡南1室0厅1卫,/zufang/HZ2824075264643047424.html,302,2300,,整租·盛世嘉园1室0厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城融创金成英特学府,,--30.00㎡南4室2厅3卫,/zufang/HZ2814377784133025792.html,302,2600,,合租·融创金成英特学府4居室南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林盛世嘉园,,--88.08㎡南2室2厅1卫,/zufang/HZ2801414509091094528.html,302,3500,,整租·盛世嘉园2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城五迪中心,,--41.61㎡南2室1厅1卫,/zufang/HZ2816755086490083328.html,302,4300,,整租·五迪中心2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林融创金成未来海,,--88.67㎡南3室2厅2卫,/zufang/HZ2821166686861008896.html,302,5500,,整租·融创金成未来海3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,,--119.07㎡南3室2厅2卫,/zufang/HZ2819434198757556224.html,302,6900,,整租·奥克斯时代未来之城3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林恒厚阳光城,,--83.60㎡东南3室1厅1卫,/zufang/HZ2817336200799993856.html,302,3500,,整租·恒厚阳光城3室1厅东南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城华夏之心,,--126.00㎡南3室2厅2卫,/zufang/HZ2738983170669559808.html,302,9500,,整租·华夏之心3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林杭州宏丰家居城宏丰公寓,,--58.00㎡北2室1厅1卫,/zufang/HZ2825994471718789120.html,302,2600,,整租·杭州宏丰家居城宏丰公寓2室1厅北,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城仓溢绿苑,,--18.00㎡南1室0厅1卫,/zufang/HZ2828063161306333184.html,302,1750,,合租·仓溢绿苑1居室南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林融创金成江南府,,--89.00㎡南3室2厅2卫,/zufang/HZ2786874319123251200.html,302,3500,,整租·融创金成江南府3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城新桥路29号,,--44.77㎡南2室1厅1卫,/zufang/HZ2787021903343124480.html,302,2100,,整租·新桥路29号2室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林悦青蓝,,--89.00㎡南3室2厅2卫,/zufang/HZ2803664517123276800.html,302,4600,,整租·悦青蓝3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城西溪美岸,,--40.00㎡南1室1厅1卫,/zufang/HZ2691128015425388544.html,302,2900,,整租·西溪美岸1室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林爵士风情花园,,--84.49㎡南2室2厅1卫,/zufang/HZ2815153218424668160.html,302,3200,,整租·爵士风情花园2室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城方汇花苑,,--140.00㎡南3室2厅2卫,/zufang/HZ2817502195028082688.html,302,4000,,整租·方汇花苑3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林荆山翠谷,,--272.00㎡南5室2厅3卫,/zufang/HZ2827317470141366272.html,302,6800,,整租·荆山翠谷5室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城富力西溪悦居,,--139.00㎡南3室2厅2卫,/zufang/HZ2771611060505935872.html,302,8500,,整租·富力西溪悦居3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林绿城桃源小镇,,--115.40㎡东南3室2厅2卫,/zufang/HZ2529556607084806144.html,302,1800,,整租·绿城桃源小镇3室2厅东南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城欧美金融城,,--68.23㎡南2室2厅1卫,/zufang/HZ2810273928059027456.html,302,6800,,整租·欧美金融城2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林金泽公寓,,--102.00㎡南3室2厅1卫,/zufang/HZ2818084087968047104.html,302,3000,,整租·金泽公寓3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城合景映月台,,--89.63㎡南3室2厅2卫,/zufang/HZ2813016294927384576.html,302,6500,,整租·合景映月台3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林岸上蓝山,,--113.80㎡南5室2厅2卫,/zufang/HZ2770225947403108352.html,302,4500,,整租·岸上蓝山5室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城金地西溪风华,,--136.00㎡南4室2厅2卫,/zufang/HZ2826757821944053760.html,302,10000,,整租·金地西溪风华4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林绿城桃源小镇,,--280.00㎡南北5室3厅4卫,/zufang/HZ2804871461813633024.html,302,20000,,整租·绿城桃源小镇5室3厅南/北,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城中南樾府,,--126.61㎡南4室2厅2卫,/zufang/HZ2828164877967687680.html,302,9000,,整租·中南樾府4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--88.38㎡南3室2厅1卫,/zufang/HZ2579655167796854784.html,302,2000,,整租·绿城桃源小镇品霞苑3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城中南樾府,,--89.00㎡南3室2厅2卫,/zufang/HZ2691168097612087296.html,302,5600,,整租·中南樾府3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林绿城桃源小镇,,--261.61㎡南5室2厅4卫,/zufang/HZ2800784530746130432.html,302,7000,,整租·绿城桃源小镇5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城山西园路,,--52.00㎡南2室2厅1卫,/zufang/HZ2700667481730850816.html,302,2400,,整租·山西园路2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林绿城桃源小镇,,--250.00㎡南5室2厅3卫,/zufang/HZ2800070623068692480.html,302,7000,,整租·绿城桃源小镇5室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城众安学君里,,--89.00㎡南3室2厅1卫,/zufang/HZ2806514810286776320.html,302,3300,,整租·众安学君里3室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林融创金成未来海,,--138.00㎡南4室2厅2卫,/zufang/HZ2601434540652371968.html,302,5300,,整租·融创金成未来海4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城西房余杭公馆,,--89.00㎡南3室1厅2卫,/zufang/HZ2821161589204590592.html,302,4800,,整租·西房余杭公馆3室1厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林融创金成江南府,,--89.00㎡南3室2厅2卫,/zufang/HZ2800755614844715008.html,302,3500,,整租·融创金成江南府3室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城合景天峻,,--124.00㎡南北4室2厅2卫,/zufang/HZ2780969877501394944.html,302,6500,,整租·合景天峻4室2厅南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林竹海水韵,,--138.00㎡南3室1厅2卫,/zufang/HZ2818609625350545408.html,302,4000,,整租·竹海水韵3室1厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城大华海派风范,,--89.52㎡南4室2厅2卫,/zufang/HZ2765059348958298112.html,302,8000,,整租·大华海派风范4室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林融创金成江南府,,--148.00㎡南5室2厅3卫,/zufang/HZ2667442158931820544.html,302,8000,,整租·融创金成江南府5室2厅跃层南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城庭院深深,,--101.35㎡南2室2厅1卫,/zufang/HZ2796430041301655552.html,302,3200,,整租·庭院深深2室2厅南,https://hz.lianjia.com/zufang/weilaikejicheng/pg42/
0,闲林,余杭闲林华元玉榕庄,,--300.20㎡南4室2厅2卫,/zufang/HZ2778975249810079744.html,302,5000,,整租·华元玉榕庄4室2厅南,https://hz.lianjia.com/zufang/xianlin1/pg42/
