advertisement,city,community,distance,houseInfo,link,position,price,time,title,url
0,闲林,余杭闲林荆山翠谷,,--87.70㎡南北2室1厅1卫,/zufang/HZ2814413591879892992.html,,,,整租·荆山翠谷 2室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg36/
0,未来科技城,余杭未来科技城西溪美岸,,--60.00㎡东1室1厅1卫,/zufang/HZ2815097482382950400.html,,,,整租·西溪美岸 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,未来科技城,余杭未来科技城五迪中心,,--37.50㎡北2室1厅1卫,/zufang/HZ2815053637980790784.html,,,,整租·五迪中心 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--89.00㎡南北2室1厅1卫,/zufang/HZ2824752699281776640.html,,,,整租·湖山帝景湾南苑 2室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,未来科技城,余杭未来科技城赛银国际广场,,--40.00㎡北1室1厅1卫,/zufang/HZ2825304666895040512.html,,,,整租·赛银国际广场 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,闲林,余杭闲林润和西溪郡,5.86,--86.18㎡南北2室2厅1卫,/zufang/HZ2828101224187314176.html,"(30.236535560197474, 120.02447815396978)",3600,今天维护,整租·润和西溪郡 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg36/
0,闲林,余杭闲林盛世嘉园,,--66.99㎡北1室1厅2卫,/zufang/HZ2807360103589101568.html,,,,整租·盛世嘉园 1室1厅 北,https://hz.lianjia.com/zufang/xianlin1/pg36/
0,未来科技城,余杭未来科技城金地西溪风华,,--300.00㎡南4室2厅4卫,/zufang/HZ2825385253114216448.html,,,,整租·金地西溪风华 4室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,未来科技城,余杭未来科技城华夏之心,,--51.72㎡东南1室1厅1卫,/zufang/HZ2816019783072890880.html,,,,整租·华夏之心 1室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,闲林,余杭闲林盛世嘉园,6.039,--67.97㎡南1室1厅2卫,/zufang/HZ2801537819900641280.html,"(30.239632590359587, 120.03261599341522)",3200,今天维护,整租·盛世嘉园 1室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg36/
0,未来科技城,余杭未来科技城富力西溪悦居,,--139.00㎡南4室2厅2卫,/zufang/HZ2825914444213649408.html,,,,整租·富力西溪悦居 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,未来科技城,余杭未来科技城西溪泊岸,,--58.00㎡东南2室1厅1卫,/zufang/HZ2825531469353721856.html,,,,整租·西溪泊岸 2室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg30/
0,闲林,余杭闲林竹海水韵春风里,4.035,--87.83㎡南北3室1厅1卫,/zufang/HZ2822376633758130176.html,"(30.245074619202402, 119.98993929524718)",3600,今天维护,整租·竹海水韵春风里 3室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg36/
0,闲林,余杭闲林东海·闲湖城,,--30.00㎡南1室0厅1卫,/zufang/HZ2812146602897317888.html,,,,合租·东海·闲湖城 1居室 南卧,https://hz.lianjia.com/zufang/xianlin1/pg36/
0,未来科技城,余杭未来科技城欧美金融城,,--38.28㎡西北2室2厅1卫,/zufang/HZ2825873191480860672.html,,,,整租·欧美金融城 2室2厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,闲林,余杭闲林绿城桃源小镇,,--148.00㎡南西4室2厅3卫,/zufang/HZ2697753071735816192.html,,,,整租·绿城桃源小镇 4室2厅 南/西,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,闲林,余杭闲林新明半岛,,--89.00㎡南2室2厅1卫,/zufang/HZ2819668978774327296.html,,,,整租·新明半岛 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,闲林,余杭闲林东海·闲湖城,,--200.00㎡南4室2厅2卫,/zufang/HZ2570382543371649024.html,,,,整租·东海·闲湖城 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,未来科技城,余杭未来科技城仓溢绿苑,,--162.13㎡南4室2厅2卫,/zufang/HZ2807889740391784448.html,,,,整租·仓溢绿苑 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城中新大厦,,--45.00㎡北1室1厅1卫,/zufang/HZ2807322594373025792.html,,,,整租·中新大厦 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城五迪中心,,--41.61㎡西2室1厅1卫,/zufang/HZ2807900874339524608.html,,,,整租·五迪中心 2室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城鼎创财富中心,,--53.00㎡南2室1厅1卫,/zufang/HZ2822404248761794560.html,,,,整租·鼎创财富中心 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城合景瑜翠园,,--108.00㎡南3室2厅2卫,/zufang/HZ2822382306033926144.html,,,,整租·合景瑜翠园 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,闲林,余杭闲林绿城桃源小镇,,--402.29㎡南5室3厅4卫,/zufang/HZ2739190559658229760.html,,,,整租·绿城桃源小镇 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,未来科技城,余杭未来科技城豪波西溪润景,,--52.00㎡南2室1厅1卫,/zufang/HZ2822391365395292160.html,,,,整租·豪波西溪润景 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城新湖菲林山,,--275.00㎡南北5室2厅3卫,/zufang/HZ2808534972439470080.html,,,,整租·新湖菲林山 5室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城鼎创财富中心,,--53.00㎡南西2室1厅2卫,/zufang/HZ2822513541955715072.html,,,,整租·鼎创财富中心 2室1厅 南/西,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,闲林,余杭闲林绿城桃源小镇,5.954,--118.00㎡南北4室1厅2卫,/zufang/HZ2788941524992802816.html,"(30.230505491386737, 119.97271015488802)",2300,今天维护,整租·绿城桃源小镇 4室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,未来科技城,余杭未来科技城鼎创财富中心,,--53.10㎡西2室1厅2卫,/zufang/HZ2822518509622804480.html,,,,整租·鼎创财富中心 2室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城富力十号一期,,--46.00㎡北2室1厅1卫,/zufang/HZ2827365701223202816.html,,,,整租·富力十号一期 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城合景天峻,,--20.00㎡南3室1厅2卫,/zufang/HZ2827334975362441216.html,,,,合租·合景天峻 3居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城百汇中心,,--90.40㎡南2室1厅1卫,/zufang/HZ2827349144903876608.html,,,,整租·百汇中心 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,闲林,余杭闲林闲林山水海棠苑,,--160.00㎡南4室2厅2卫,/zufang/HZ2781112731292672000.html,,,,整租·闲林山水海棠苑 4室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,闲林,余杭闲林绿城桃源小镇,5.954,--160.00㎡西南3室2厅4卫,/zufang/HZ2657007844578304000.html,"(30.230505491386737, 119.97271015488802)",3600,今天维护,整租·绿城桃源小镇 3室2厅 西南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,未来科技城,余杭未来科技城未来悦,,--92.89㎡南3室2厅2卫,/zufang/HZ2811786566987685888.html,,,,整租·未来悦 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,未来科技城,余杭未来科技城南门公寓,,--15.00㎡北8室0厅8卫,/zufang/HZ2811722752959463424.html,,,,合租·南门公寓 8居室 北卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg31/
0,闲林,余杭闲林盛世嘉园,,--264.24㎡南5室2厅3卫,/zufang/HZ2519377048171192320.html,,,,整租·盛世嘉园 5室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,闲林,余杭闲林新明半岛,,--261.66㎡南5室3厅3卫,/zufang/HZ2484574793048276992.html,,,,整租·新明半岛 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg37/
0,未来科技城,余杭未来科技城西溪蓝海,,--37.99㎡南2室1厅1卫,/zufang/HZ2784107076064903168.html,,,,整租·西溪蓝海 2室1厅 复式 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,闲林,余杭闲林爵士风情花园,,--79.00㎡南2室2厅1卫,/zufang/HZ2788455242470539264.html,,,,整租·爵士风情花园 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,闲林,余杭闲林融创金成未来海,,--95.00㎡西南3室2厅2卫,/zufang/HZ2795699770771898368.html,,,,整租·融创金成未来海 3室2厅 西南,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,未来科技城,余杭未来科技城五迪中心,,--870.00㎡东南西北5室0厅0卫,/zufang/HZ2650011525699608576.html,,,,整租·五迪中心 5室0厅 东/南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,未来科技城,余杭未来科技城竹海雅苑,,--251.80㎡南6室3厅3卫,/zufang/HZ2768019641048498176.html,,,,整租·竹海雅苑 6室3厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,闲林,余杭闲林华元玉榕庄,3.085,--295.00㎡南北5室2厅4卫,/zufang/HZ2733178523107213312.html,"(30.254150827925105, 119.98574331021008)",4000,今天维护,整租·华元玉榕庄 5室2厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,未来科技城,余杭未来科技城东原印未来,,--94.50㎡南3室1厅2卫,/zufang/HZ2785449171841458176.html,,,,整租·东原印未来 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,闲林,余杭闲林白云深处,,--287.00㎡南北6室2厅4卫,/zufang/HZ2804176669156311040.html,,,,整租·白云深处 6室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,闲林,余杭闲林竹海水韵竹邻间,,--113.51㎡南3室2厅2卫,/zufang/HZ2799789196972670976.html,,,,整租·竹海水韵竹邻间 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,未来科技城,余杭未来科技城西溪蓝海,,--38.00㎡西1室1厅1卫,/zufang/HZ2786173483699142656.html,,,,整租·西溪蓝海 1室1厅 LOFT 西,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,闲林,余杭闲林新明半岛,,--244.19㎡南6室3厅4卫,/zufang/HZ2795060629373714432.html,,,,整租·新明半岛 6室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,闲林,余杭闲林华元玉榕庄,,--297.00㎡南4室3厅4卫,/zufang/HZ2609307088819855360.html,,,,整租·华元玉榕庄 4室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg38/
0,未来科技城,余杭未来科技城合景天峻,,--90.00㎡南2室2厅2卫,/zufang/HZ2825963041793769472.html,,,,整租·合景天峻 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,闲林,余杭闲林融创金成西溪海,,--127.56㎡南西南北4室2厅2卫,/zufang/HZ2768635325030080512.html,,,,整租·融创金成西溪海 4室2厅 南/西南/北,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,未来科技城,余杭未来科技城青枫墅园,,--246.50㎡东南3室1厅1卫,/zufang/HZ2824702307873603584.html,,,,合租·青枫墅园 3居室 跃层 东/南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg32/
0,未来科技城,余杭未来科技城北大资源未名府,,--45.21㎡南2室2厅1卫,/zufang/HZ2787037762845949952.html,,,,整租·北大资源未名府 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,闲林,余杭闲林闲林山水木兰苑,5.452,--126.00㎡南西北3室2厅2卫,/zufang/HZ2789088257181220864.html,"(30.23835382151681, 120.01967150084698)",4300,今天维护,整租·闲林山水木兰苑 3室2厅 错层 南/西北,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,未来科技城,余杭未来科技城青枫墅园,,--246.50㎡北3室1厅1卫,/zufang/HZ2824713977140363264.html,,,,合租·青枫墅园 3居室 跃层 北卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城融创金成英特学府,,--89.00㎡东南3室2厅2卫,/zufang/HZ2821773945517383680.html,,,,整租·融创金成英特学府 3室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,闲林,余杭闲林闲林山水海棠苑,,--12.00㎡北2室1厅1卫,/zufang/HZ2820321649059176448.html,,,,合租·闲林山水海棠苑 2居室 北卧,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--91.25㎡西北2室1厅1卫,/zufang/HZ2799803162620600320.html,,,,整租·杉杉恒和依山郡 2室1厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--56.25㎡西北2室1厅1卫,/zufang/HZ2799893474424930304.html,"(30.287634006890965, 120.01069697964955)",4700,今天维护,整租·欧美金融城 2室1厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城浙富西溪堂,,--58.00㎡南1室1厅1卫,/zufang/HZ2820282864221036544.html,,,,整租·浙富西溪堂 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城富力西溪悦居,,--191.98㎡南西4室2厅3卫,/zufang/HZ2826638419881361408.html,,,,整租·富力西溪悦居 4室2厅 南/西,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,闲林,余杭闲林恒厚阳光城,,--83.60㎡东南3室1厅1卫,/zufang/HZ2817336200799993856.html,,,,整租·恒厚阳光城 3室1厅 东南,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,闲林,余杭闲林新明半岛,5.023,--165.00㎡东南南4室2厅2卫,/zufang/HZ2798745919469142016.html,"(30.24678805038071, 119.95857199395812)",4550,今天维护,整租·新明半岛 4室2厅 东南/南,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,未来科技城,余杭未来科技城西城时代家园,,--89.00㎡南2室2厅1卫,/zufang/HZ2748606756174708736.html,,,,整租·西城时代家园 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,闲林,余杭闲林西溪庭院,,--25.00㎡南2室0厅1卫,/zufang/HZ2821758055178305536.html,,,,合租·西溪庭院 2居室 南卧,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,闲林,余杭闲林怡景花城鸣翠苑,,--134.49㎡南3室2厅2卫,/zufang/HZ2743460021693054976.html,,,,整租·怡景花城鸣翠苑 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,1.705,--145.00㎡东南西北4室2厅3卫,/zufang/HZ2731906423302144000.html,"(30.268130639101006, 119.98322697681553)",6000,今天维护,整租·青枫墅园二期-鹭语阁排屋 4室2厅 东南/西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,闲林,余杭闲林盛世嘉园,,--41.00㎡南1室0厅1卫,/zufang/HZ2824075264643047424.html,,,,整租·盛世嘉园 1室0厅 南,https://hz.lianjia.com/zufang/xianlin1/pg39/
0,未来科技城,余杭未来科技城西溪蓝海,,--46.00㎡北2室1厅1卫,/zufang/HZ2810894259816251392.html,,,,整租·西溪蓝海 2室1厅 LOFT 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城西溪蓝海,,--38.00㎡北2室1厅1卫,/zufang/HZ2810882979638296576.html,,,,整租·西溪蓝海 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城欧美金融城,,--46.55㎡北1室0厅1卫,/zufang/HZ2818873751394066432.html,,,,整租·欧美金融城 1室0厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城同城印象花苑东区,,--110.00㎡南北2室2厅1卫,/zufang/HZ2800735354771488768.html,,,,整租·同城印象花苑东区 2室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,未来科技城,余杭未来科技城小城之春花苑,,--94.62㎡南2室2厅1卫,/zufang/HZ2805054923128184832.html,,,,整租·小城之春花苑 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg33/
0,闲林,余杭闲林华元玉榕庄,,--300.20㎡南4室2厅2卫,/zufang/HZ2778975249810079744.html,,,,整租·华元玉榕庄 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,闲林,余杭闲林润和西溪郡,,--240.00㎡南5室2厅3卫,/zufang/HZ2798488758226796544.html,,,,整租·润和西溪郡 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,闲林,余杭闲林竹海水韵,,--83.00㎡东南南北2室2厅1卫,/zufang/HZ2801283466996482048.html,,,,整租·竹海水韵 2室2厅 东南/南/北,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,闲林,余杭闲林爵士风情花园,,--81.00㎡南2室1厅1卫,/zufang/HZ2807041166389026816.html,,,,整租·爵士风情花园 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,闲林,余杭闲林荆山翠谷,,--128.00㎡西3室2厅2卫,/zufang/HZ2651492240613965824.html,,,,整租·荆山翠谷 3室2厅 西,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城新湖果岭,,--330.15㎡南5室3厅4卫,/zufang/HZ2808672512232669184.html,,,,整租·新湖果岭 5室3厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,,--145.00㎡南4室2厅4卫,/zufang/HZ2767237666461728768.html,,,,整租·青枫墅园二期-鹭语阁排屋 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城庭院深深,,--103.31㎡南北2室1厅1卫,/zufang/HZ2823082409208324096.html,,,,整租·庭院深深 2室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城西溪永乐城,,--44.00㎡北1室0厅1卫,/zufang/HZ2778814587531960320.html,,,,整租·西溪永乐城 1室0厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城西溪八方城,,--51.62㎡西2室2厅2卫,/zufang/HZ2828113649938202624.html,,,,西溪八方城 2室2厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城合景映月台,,--160.92㎡南6室2厅3卫,/zufang/HZ2648448609649172480.html,,,,整租·合景映月台 6室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城中新大厦,2.345,--101.00㎡东西1室1厅1卫,/zufang/HZ2763063782908362752.html,"(30.281791344789273, 120.01672227402717)",7500,今天维护,整租·中新大厦 1室1厅 东/西,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,闲林,余杭闲林恒厚阳光城,,--84.42㎡南北3室2厅1卫,/zufang/HZ2806497641918644224.html,,,,整租·恒厚阳光城 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城佳源未来府,,--29.00㎡南4室2厅3卫,/zufang/HZ2803456732687237120.html,,,,合租·佳源未来府 4居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城西溪美岸,,--46.39㎡东2室1厅1卫,/zufang/HZ2822399890721095680.html,,,,整租·西溪美岸 2室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城西城时代家园,,--136.00㎡南4室2厅2卫,/zufang/HZ2823954851409698816.html,,,,整租·西城时代家园 4室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,闲林,余杭闲林爵士风情花园,,--233.71㎡东南南5室2厅3卫,/zufang/HZ2665194921052340224.html,,,,整租·爵士风情花园 5室2厅 东南/南,https://hz.lianjia.com/zufang/xianlin1/pg40/
0,未来科技城,余杭未来科技城欧美金融城,1.901,--46.56㎡北2室2厅1卫,/zufang/HZ2826051241237823488.html,"(30.287634006890965, 120.01069697964955)",4500,今天维护,整租·欧美金融城 2室2厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--89.00㎡南3室1厅1卫,/zufang/HZ2796359209313648640.html,,,,整租·湖山帝景湾南苑 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城西溪蓝海,2.159,--38.00㎡南北1室1厅1卫,/zufang/HZ2810138204005466112.html,"(30.279410565232137, 120.01468392899449)",3600,今天维护,整租·西溪蓝海 1室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg34/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,,--130.00㎡东南4室2厅2卫,/zufang/HZ2644091670932758528.html,,,,整租·奥克斯时代未来之城 4室2厅 东/南,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城新城峯璟,,--140.00㎡南4室2厅4卫,/zufang/HZ2741145126713180160.html,,,,整租·新城峯璟 4室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城湖山帝景湾,,--206.66㎡南5室2厅1卫,/zufang/HZ2739792720288546816.html,,,,整租·湖山帝景湾 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,闲林,余杭闲林东海·闲湖城,,--118.99㎡南5室1厅2卫,/zufang/HZ2828107171769106432.html,,,,整租·东海·闲湖城 5室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,闲林,余杭闲林佳兆业西溪璞园,,--89.50㎡南3室1厅1卫,/zufang/HZ2817381336611037184.html,,,,整租·佳兆业西溪璞园 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg41/
0,未来科技城,余杭未来科技城北大资源未名府,,--89.00㎡南北3室2厅2卫,/zufang/HZ2809979136913702912.html,,,,整租·北大资源未名府 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城富力天贸广场,,--52.00㎡南1室1厅1卫,/zufang/HZ2825207607168335872.html,,,,整租·富力天贸广场 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城西城时代家园,,--92.00㎡南北2室2厅1卫,/zufang/HZ2818704545704845312.html,,,,整租·西城时代家园 2室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城众安学君里,,--119.34㎡东南4室2厅2卫,/zufang/HZ2755924539622817792.html,,,,整租·众安学君里 4室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,闲林,余杭闲林岸上蓝山,,--89.83㎡南2室1厅1卫,/zufang/HZ2827718043847892992.html,,,,整租·岸上蓝山 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,闲林,余杭闲林新明半岛,,--88.70㎡东东南2室2厅1卫,/zufang/HZ2808017731692273664.html,,,,整租·新明半岛 2室2厅 东/东南,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城金地西溪风华,4.346,--151.34㎡南3室2厅2卫,/zufang/HZ2815112045014827008.html,"(30.280189870547833, 120.03754499574846)",13000,今天维护,整租·金地西溪风华 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--30.00㎡南3室2厅1卫,/zufang/HZ2791133648701620224.html,,,,合租·景瑞御蓝湾 3居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg35/
0,未来科技城,余杭未来科技城富力天贸广场,,--104.43㎡北1室0厅0卫,/zufang/HZ2728956766766776320.html,,,,整租·富力天贸广场 1室0厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城复地上城,3.072,--114.14㎡南北3室2厅2卫,/zufang/HZ2815088939575017472.html,"(30.25906103827016, 119.97333816027005)",3500,今天维护,整租·复地上城 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,闲林,余杭闲林南湖大厦,,--46.02㎡南北1室0厅1卫,/zufang/HZ2768809314700230656.html,,,,整租·南湖大厦 1室0厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg42/
0,未来科技城,余杭未来科技城创客空间大厦,,--45.00㎡北2室1厅1卫,/zufang/HZ2749852887289954304.html,,,,整租·创客空间大厦 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城欧美金融城,,--126.40㎡东南南4室2厅2卫,/zufang/HZ2802769702236200960.html,,,,整租·欧美金融城 4室2厅 东南/南,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城豪波西溪润景,,--52.64㎡东2室1厅2卫,/zufang/HZ2780284038173163520.html,,,,整租·豪波西溪润景 2室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城众安学君里,,--89.00㎡西北3室2厅1卫,/zufang/HZ2801469434391166976.html,,,,整租·众安学君里 3室2厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城西溪蓝海,,--89.00㎡东3室2厅1卫,/zufang/HZ2786241283357163520.html,,,,整租·西溪蓝海 3室2厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,闲林,余杭闲林新时代城市家园,,--70.00㎡南2室1厅1卫,/zufang/HZ2808003272802312192.html,,,,整租·新时代城市家园 2室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg43/
0,未来科技城,余杭未来科技城凤凰家园,,--98.86㎡南3室2厅1卫,/zufang/HZ2815037796077535232.html,,,,整租·凤凰家园 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城西溪蓝海,,--118.18㎡南4室2厅2卫,/zufang/HZ2825201919985983488.html,,,,整租·西溪蓝海 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城新湖菲林山,,--82.00㎡南2室2厅1卫,/zufang/HZ2808190918220316672.html,,,,整租·新湖菲林山 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城华夏之心,,--61.87㎡北1室1厅1卫,/zufang/HZ2818753112893038592.html,,,,整租·华夏之心 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
0,未来科技城,余杭未来科技城保亿丽景山,3.069,--233.00㎡南5室3厅3卫,/zufang/HZ2599935182056734720.html,"(30.256212942140287, 119.97900287481596)",5000,今天维护,整租·保亿丽景山 5室3厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg36/
