line,station,residence,year,price/sqm,ttl price
地铁2号线,钱江世纪城站,4室2厅 | 129.16平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,创世邸    -  钱江世纪城 ,单价89037元/平米,1150万
地铁5号线,良睦路站,1室1厅 | 43.48平米 | 西南 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价29439元/平米,128万
地铁5号线,良睦路站,1室1厅 | 43.26平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价21961元/平米,95万
地铁5号线,良睦路站,1室1厅 | 50.04平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价21983元/平米,110万
地铁5号线,良睦路站,2室1厅 | 53.97平米 | 南 | 精装 | 26层  | 板楼,欧美金融城    -  未来科技城 ,单价30573元/平米,165万
地铁5号线,良睦路站,1室1厅 | 45.23平米 | 北 | 精装 | 高楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价26089元/平米,118万
地铁5号线,良睦路站,1室1厅 | 44.79平米 | 南 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价26792元/平米,120万
地铁5号线,良睦路站,1室1厅 | 49.14平米 | 南 东南 | 精装 | 中楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价21368元/平米,105万
地铁5号线,良睦路站,1室1厅 | 44.99平米 | 东 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价24450元/平米,110万
地铁5号线,良睦路站,1室1厅 | 37.09平米 | 南 | 简装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价28310元/平米,105万
地铁5号线,良睦路站,3室1厅 | 98.49平米 | 南 | 简装 | 中楼层(共47层)  | 板楼,欧美金融城    -  未来科技城 ,单价65997元/平米,650万
地铁5号线,良睦路站,1室1厅 | 46.1平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22777元/平米,105万
地铁5号线,良睦路站,1室1厅 | 36.47平米 | 北 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24678元/平米,90万
地铁5号线,良睦路站,3室2厅 | 129.34平米 | 南 | 精装 | 中楼层(共31层)  | 板楼,万通时尚公馆    -  未来科技城 ,单价54121元/平米,700万
地铁5号线,良睦路站,3室1厅 | 129.61平米 | 南 西 | 精装 | 低楼层(共31层)  | 板塔结合,万通时尚公馆    -  未来科技城 ,单价53237元/平米,690万
地铁5号线,良睦路站,1室1厅 | 50.17平米 | 西南 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价29899元/平米,150万
地铁5号线,良睦路站,2室2厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,良睦路站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价26436元/平米,110万
地铁5号线,良睦路站,1室1厅 | 46.1平米 | 南 | 其他 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价27766元/平米,128万
地铁5号线,良睦路站,3室2厅 | 129.93平米 | 南 | 简装 | 40层  | 板塔结合,奥克斯时代未来之城    -  未来科技城 ,单价50027元/平米,650万
地铁5号线,良睦路站,2室1厅 | 38.12平米 | 西 | 精装 | 32层  | 板楼,欧美金融城    -  未来科技城 ,单价40662元/平米,155万
地铁5号线,良睦路站,1室1厅 | 37.76平米 | 北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25159元/平米,95万
地铁5号线,良睦路站,1室1厅 | 43.26平米 | 西 | 简装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价25428元/平米,110万
地铁5号线,良睦路站,1室1厅 | 44.99平米 | 西 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价24006元/平米,108万
地铁5号线,良睦路站,1室0厅 | 46.1平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22343元/平米,103万
地铁5号线,良睦路站,1室0厅 | 46.1平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22343元/平米,103万
地铁5号线,良睦路站,1室1厅 | 50.1平米 | 西 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价30939元/平米,155万
地铁5号线,良睦路站,1室1厅 | 49.14平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价24421元/平米,120万
地铁5号线,良睦路站,1室1厅 | 44.99平米 | 东 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价23561元/平米,106万
地铁5号线,良睦路站,1室1厅 | 43.48平米 | 东北 | 精装 | 高楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价27139元/平米,118万
地铁5号线,良睦路站,3室1厅 | 89.32平米 | 南 北 | 精装 | 高楼层(共31层)  | 板楼,万通时尚公馆    -  未来科技城 ,单价61577元/平米,550万
地铁5号线,良睦路站,1室1厅 | 42.41平米 | 南 | 精装 | 32层  | 板楼,欧美金融城    -  未来科技城 ,单价37727元/平米,160万
地铁5号线,良睦路站,2室1厅 | 50.04平米 | 西 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23582元/平米,118万
地铁5号线,良睦路站,1室1厅 | 46.1平米 | 东 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价20608元/平米,95万
地铁5号线,良睦路站,1室1厅 | 50.25平米 | 南 | 精装 | 中楼层(共23层)  | 塔楼,万通时尚公馆    -  未来科技城 ,单价24876元/平米,125万
地铁5号线,良睦路站,3室2厅 | 112.52平米 | 西南 | 精装 | 低楼层(共47层)  | 板楼,欧美金融城    -  未来科技城 ,单价44793元/平米,504万
地铁5号线,良睦路站,3室1厅 | 98.49平米 | 南 | 精装 | 低楼层(共47层)  | 板楼,欧美金融城    -  未来科技城 ,单价62951元/平米,620万
地铁5号线,良睦路站,2室1厅 | 53.97平米 | 南 | 精装 | 26层  | 板楼,欧美金融城    -  未来科技城 ,单价29647元/平米,160万
地铁5号线,良睦路站,1室0厅 | 37.76平米 | 东北 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25159元/平米,95万
地铁5号线,良睦路站,1室1厅 | 49.2平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23374元/平米,115万
地铁5号线,良睦路站,1室1厅 | 46.1平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22777元/平米,105万
地铁5号线,良睦路站,1室0厅 | 37.09平米 | 北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价29119元/平米,108万
地铁5号线,良睦路站,3室1厅 | 88.7平米 | 南 | 精装 | 低楼层(共25层)  | 板楼,华夏之心    -  未来科技城 ,单价60880元/平米,540万
地铁5号线,良睦路站,2室1厅 | 53.97平米 | 北 | 精装 | 26层  | 板楼,欧美金融城    -  未来科技城 ,单价29647元/平米,160万
地铁5号线,良睦路站,1室0厅 | 36.47平米 | 北 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22759元/平米,83万
地铁5号线,良睦路站,1室1厅 | 46.1平米 | 东南 南 东 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价34708元/平米,160万
地铁5号线,良睦路站,4室2厅 | 129.27平米 | 南 | 简装 | 40层  | 板塔结合,奥克斯时代未来之城    -  未来科技城 ,单价61886元/平米,800万
地铁5号线,杭师大仓前站,3室2厅 | 89.51平米 | 南 北 | 精装 | 低楼层(共15层)  | 板楼,万科星空    -  未来科技城 ,单价66809元/平米,598万
地铁5号线,杭师大仓前站,3室2厅 | 90.01平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,富力新线公园    -  未来科技城 ,单价55994元/平米,504万
地铁5号线,杭师大仓前站,1室1厅 | 49.2平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价18293元/平米,90万
地铁5号线,杭师大仓前站,3室2厅 | 108.53平米 | 东 东南 南 | 精装 | 高楼层(共14层)  | 板楼,万科星空    -  未来科技城 ,单价69474元/平米,754万
地铁5号线,杭师大仓前站,3室2厅 | 89.69平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价65560元/平米,588万
地铁5号线,杭师大仓前站,3室2厅 | 89.89平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,万科星空    -  未来科技城 ,单价72311元/平米,650万
地铁5号线,杭师大仓前站,3室2厅 | 89.69平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价61323元/平米,550万
地铁5号线,杭师大仓前站,3室2厅 | 89.97平米 | 南 | 精装 | 低楼层(共11层)  | 板塔结合,万科星空    -  未来科技城 ,单价67245元/平米,605万
地铁5号线,杭师大仓前站,3室2厅 | 89.96平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,富力新线公园    -  未来科技城 ,单价58916元/平米,530万
地铁5号线,杭师大仓前站,3室2厅 | 101.77平米 | 南 | 毛坯 | 低楼层(共13层)  | 板塔结合,海兴雅苑    -  未来科技城 ,单价70159元/平米,714万
地铁5号线,杭师大仓前站,3室2厅 | 89.69平米 | 南 北 | 精装 | 中楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价57978元/平米,520万
地铁5号线,杭师大仓前站,3室2厅 | 89.51平米 | 南 | 精装 | 高楼层(共15层)  | 板楼,万科星空    -  未来科技城 ,单价72618元/平米,650万
地铁5号线,杭师大仓前站,3室1厅 | 89.69平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价59539元/平米,534万
地铁5号线,杭师大仓前站,3室2厅 | 89.02平米 | 南 | 精装 | 低楼层(共15层)  | 板楼,万科星空    -  未来科技城 ,单价76388元/平米,680万
地铁5号线,杭师大仓前站,3室1厅 | 89.69平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价55191元/平米,495万
地铁5号线,杭师大仓前站,3室2厅 | 78.19平米 | 东北 | 简装 | 9层  | 板楼,未来悦    -  未来科技城 ,单价28137元/平米,220万
地铁5号线,杭师大仓前站,1室1厅 | 33.36平米 | 西 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23981元/平米,80万
地铁5号线,杭师大仓前站,1室1厅 | 37.95平米 | 西北 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价28986元/平米,110万
地铁5号线,杭师大仓前站,1室1厅 | 46.1平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价26031元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 50.94平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24539元/平米,125万
地铁5号线,杭师大仓前站,1室1厅 | 50.94平米 | 东南 | 简装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价21595元/平米,110万
地铁5号线,杭师大仓前站,1室1厅 | 50.04平米 | 东南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25980元/平米,130万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23047元/平米,118万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 北 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24876元/平米,85万
地铁5号线,杭师大仓前站,1室1厅 | 37.09平米 | 北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23996元/平米,89万
地铁5号线,杭师大仓前站,1室1厅 | 50.04平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25980元/平米,130万
地铁5号线,杭师大仓前站,1室1厅 | 37.76平米 | 东北 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25159元/平米,95万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 西 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价26925元/平米,92万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24876元/平米,85万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 西北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23413元/平米,80万
地铁5号线,杭师大仓前站,1室1厅 | 46.1平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22343元/平米,103万
地铁5号线,杭师大仓前站,1室1厅 | 43.26平米 | 南 东南 | 精装 | 中楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价20805元/平米,90万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价19141元/平米,98万
地铁5号线,杭师大仓前站,2室1厅 | 63.22平米 | 西 | 精装 | 高楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价21355元/平米,135万
地铁5号线,杭师大仓前站,1室1厅 | 49.14平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价19944元/平米,98万
地铁5号线,杭师大仓前站,1室1厅 | 49.14平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价22182元/平米,109万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价19336元/平米,99万
地铁5号线,杭师大仓前站,1室0厅 | 50.04平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23981元/平米,120万
地铁5号线,杭师大仓前站,3室2厅 | 20.97平米 | 北 | 精装 | 9层  | 板楼,未来悦    -  未来科技城 ,单价69147元/平米,145万
地铁5号线,杭师大仓前站,3室1厅 | 89.59平米 | 南 | 简装 | 9层  | 板楼,未来悦    -  未来科技城 ,单价29580元/平米,265万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 50.94平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价18650元/平米,95万
地铁5号线,杭师大仓前站,1室1厅 | 50.94平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价29447元/平米,150万
地铁5号线,杭师大仓前站,1室1厅 | 37.45平米 | 东 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价32043元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24876元/平米,85万
地铁5号线,杭师大仓前站,1室1厅 | 50.04平米 | 东南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23582元/平米,118万
地铁5号线,杭师大仓前站,1室1厅 | 49.2平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价21342元/平米,105万
地铁5号线,杭师大仓前站,1室1厅 | 49.14平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价26456元/平米,130万
地铁5号线,杭师大仓前站,1室1厅 | 49.14平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价22386元/平米,110万
地铁5号线,杭师大仓前站,1室1厅 | 49.2平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22358元/平米,110万
地铁5号线,杭师大仓前站,1室1厅 | 49.14平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价20758元/平米,102万
地铁5号线,杭师大仓前站,3室1厅 | 89.69平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价57978元/平米,520万
地铁5号线,杭师大仓前站,3室1厅 | 89.82平米 | 南 | 精装 | 低楼层(共29层)  | 板楼,富力新线公园    -  未来科技城 ,单价61234元/平米,550万
地铁5号线,杭师大仓前站,3室1厅 | 80.2平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,富力新线公园    -  未来科技城 ,单价72943元/平米,585万
地铁5号线,杭师大仓前站,1室2厅 | 69.45平米 | 北 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价22895元/平米,159万
地铁5号线,杭师大仓前站,1室0厅 | 46.1平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价21692元/平米,100万
地铁5号线,杭师大仓前站,2室1厅 | 37.45平米 | 北 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价27237元/平米,102万
地铁5号线,杭师大仓前站,3室2厅 | 79.04平米 | 南 | 精装 | 9层  | 板楼,未来悦    -  未来科技城 ,单价36311元/平米,287万
地铁5号线,杭师大仓前站,4室2厅 | 69.95平米 | 北 | 精装 | 9层  | 板楼,未来悦    -  未来科技城 ,单价36026元/平米,252万
地铁5号线,杭师大仓前站,2室2厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,杭师大仓前站,2室1厅 | 40.23平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价31569元/平米,127万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价31483元/平米,131万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,杭师大仓前站,3室2厅 | 89.89平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,万科星空    -  未来科技城 ,单价65080元/平米,585万
地铁5号线,杭师大仓前站,3室2厅 | 89.97平米 | 南 北 | 精装 | 低楼层(共11层)  | 板塔结合,万科星空    -  未来科技城 ,单价72247元/平米,650万
地铁5号线,杭师大仓前站,2室2厅 | 42.7平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价29509元/平米,126万
地铁5号线,杭师大仓前站,1室1厅 | 69.79平米 | 东南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价22926元/平米,160万
地铁5号线,杭师大仓前站,2室1厅 | 40.61平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价30781元/平米,125万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 43.84平米 | 南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价22811元/平米,100万
地铁5号线,杭师大仓前站,1室1厅 | 36.47平米 | 北 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23307元/平米,85万
地铁5号线,杭师大仓前站,1室1厅 | 50.47平米 | 南 | 精装 | 低楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价25758元/平米,130万
地铁5号线,杭师大仓前站,1室1厅 | 28.37平米 | 南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价28552元/平米,81万
地铁5号线,杭师大仓前站,1室1厅 | 29.82平米 | 北 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价33535元/平米,100万
地铁5号线,杭师大仓前站,1室1厅 | 47.91平米 | 北 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价20873元/平米,100万
地铁5号线,杭师大仓前站,1室1厅 | 46.58平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价23616元/平米,110万
地铁5号线,杭师大仓前站,2室1厅 | 44.54平米 | 南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价23575元/平米,105万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 东北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24876元/平米,85万
地铁5号线,杭师大仓前站,2室2厅 | 37.45平米 | 北 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价26703元/平米,100万
地铁5号线,杭师大仓前站,2室2厅 | 41.61平米 | 南 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25391元/平米,130万
地铁5号线,杭师大仓前站,1室1厅 | 50.04平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价21184元/平米,106万
地铁5号线,杭师大仓前站,1室1厅 | 50.94平米 | 南 | 简装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价20613元/平米,105万
地铁5号线,杭师大仓前站,2室1厅 | 49.14平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,捷瑞达瑞谷    -  未来科技城 ,单价23403元/平米,115万
地铁5号线,杭师大仓前站,2室1厅 | 42.7平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价27635元/平米,118万
地铁5号线,杭师大仓前站,2室2厅 | 41.61平米 | 南 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28840元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价22657元/平米,116万
地铁5号线,杭师大仓前站,1室1厅 | 34.17平米 | 东 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25169元/平米,86万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 东南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25196元/平米,129万
地铁5号线,杭师大仓前站,1室1厅 | 47.15平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价27572元/平米,130万
地铁5号线,杭师大仓前站,1室1厅 | 36.47平米 | 西 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价26049元/平米,95万
地铁5号线,杭师大仓前站,1室1厅 | 46.01平米 | 北 南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价22822元/平米,105万
地铁5号线,杭师大仓前站,2室2厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28359元/平米,118万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价28359元/平米,118万
地铁5号线,杭师大仓前站,1室1厅 | 32.54平米 | 北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价27044元/平米,88万
地铁5号线,杭师大仓前站,1室1厅 | 36.47平米 | 北 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价27420元/平米,100万
地铁5号线,杭师大仓前站,1室1厅 | 44.38平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价29293元/平米,130万
地铁5号线,杭师大仓前站,1室0厅 | 50.04平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价25580元/平米,128万
地铁5号线,杭师大仓前站,1室1厅 | 43.78平米 | 南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价23756元/平米,104万
地铁5号线,杭师大仓前站,1室1厅 | 50.94平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23558元/平米,120万
地铁5号线,杭师大仓前站,2室1厅 | 37.45平米 | 东 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价36049元/平米,135万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价26917元/平米,112万
地铁5号线,杭师大仓前站,1室0厅 | 50.04平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价21583元/平米,108万
地铁5号线,杭师大仓前站,1室1厅 | 51.2平米 | 西南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23438元/平米,120万
地铁5号线,杭师大仓前站,2室1厅 | 41.61平米 | 西 | 精装 | 11层  | 塔楼,五迪中心    -  未来科技城 ,单价26436元/平米,110万
地铁5号线,杭师大仓前站,1室1厅 | 43.78平米 | 南 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价27410元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 48.01平米 | 北 | 精装 | 低楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价20829元/平米,100万
地铁5号线,杭师大仓前站,1室1厅 | 48.01平米 | 北 | 精装 | 低楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价20829元/平米,100万
地铁5号线,杭师大仓前站,2室2厅 | 57.22平米 | 西 | 精装 | 9层  | 板楼,未来悦    -  未来科技城 ,单价29710元/平米,170万
地铁5号线,杭师大仓前站,1室1厅 | 37.95平米 | 东北 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价24506元/平米,93万
地铁5号线,杭师大仓前站,1室1厅 | 50.04平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价23981元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 46.1平米 | 东 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价26031元/平米,120万
地铁5号线,杭师大仓前站,1室1厅 | 46.01平米 | 北 | 精装 | 中楼层(共12层)  | 板楼,海创绿谷    -  未来科技城 ,单价21735元/平米,100万
地铁5号线,杭师大仓前站,1室1厅 | 49.2平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,杭州未来广场银天金城    -  未来科技城 ,单价20529元/平米,101万
